ID,Intercept,umol.L.sec,Temp.C,Light_Dark
Cexpl_2_29C,193.7744337,-0.014076052,28.94605696,NA
Cexpl_2_30C,189.3384735,-0.012175536,29.84620122,NA
Cexpl_2_32C,185.1486287,-0.019776095,31.8181716,NA
Cexpl_2_34C,173.6455676,-0.00958882,34.12140764,NA
Cexpl_2_36C,159.5674423,-0.013076142,36.42683237,NA
Cexpl_2_38C,151.4944318,-0.018520476,38.21650955,NA
Cexpl_3_14C,251.8676022,-0.001460641,14.57125641,NA
Cexpl_3_18C,253.8313274,-0.005102327,18.24094231,NA
Cexpl_3_22C,232.9228795,-0.005658153,21.92527848,NA
Cexpl_3_26C,215.8236683,-0.006335174,25.92767516,NA
Cexpl_3_28C,203.36639,-0.006836805,28.01158084,NA
Cexpl_3_29C,194.0247444,-0.005465934,28.88294937,NA
Cexpl_3_30C,190.3921842,-0.006455325,29.79215951,NA
Cexpl_3_32C,183.787816,-0.00654064,31.79589941,NA
Cexpl_3_34C,170.5250702,-0.014180627,34.86505063,NA
Cexpl_3_36C,161.8853719,-0.006792224,36.35427746,NA
Cexpl_3_38C,152.3692838,-0.011140961,38.08310828,NA
Cexpl_4_14C,229.9217387,-0.00123139,14.47224359,NA
Cexpl_4_18C,233.0343815,-0.002517507,18.3055,NA
Cexpl_4_22C,214.9163007,-0.002505382,21.95584177,NA
Cexpl_4_26C,198.7042319,-0.003352151,25.98879375,NA
Cexpl_4_28C,187.3141557,-0.004084807,28.04616168,NA
Cexpl_4_29C,179.0487579,-0.004347428,28.91822152,NA
Cexpl_4_30C,174.9536574,-0.004432401,29.81315854,NA
Cexpl_4_32C,168.7182804,-0.005054212,31.85625294,NA
Cexpl_4_34C,159.679142,-0.0048505,33.8733481,NA
Cexpl_4_36C,149.4218663,-0.004055674,36.18146552,NA
Cexpl_4_38C,141.2256074,-0.006107097,37.97253503,NA
Cexpl_5_14C,253.3563789,-0.001720835,14.40756115,NA
Cexpl_5_18C,254.1927429,-0.004848063,18.32636538,NA
Cexpl_5_22C,234.0367712,-0.006402839,21.96817722,NA
Cexpl_5_26C,216.4252621,-0.010164444,26.0189625,NA
Cexpl_5_28C,200.5295294,-0.006346933,28.04117365,NA
Cexpl_5_29C,191.8863772,-0.006978898,28.93474684,NA
Cexpl_5_30C,189.6093327,-0.007281496,29.85139024,NA
Cexpl_5_32C,183.3886876,-0.007043853,31.89196471,NA
Cexpl_5_34C,173.7270055,-0.007334327,33.93896855,NA
Cexpl_5_36C,163.2930901,-0.008082206,36.21114943,NA
Cexpl_5_38C,153.7380755,-0.008656404,37.95116561,NA
Cexpl_6_14C,256.7593824,-0.001005866,14.59406061,NA
Cexpl_6_18C,257.8342741,-0.00516401,18.21461538,NA
Cexpl_6_22C,240.1622298,-0.005020605,21.9354557,NA
Cexpl_6_26C,220.6585602,-0.006113453,26.00250311,NA
Cexpl_6_28C,206.9945409,-0.006336456,28.09097605,NA
Cexpl_6_29C,197.1516858,-0.008972437,28.92937975,NA
Cexpl_6_30C,193.0998844,-0.00847761,29.82307317,NA
Cexpl_6_32C,186.4090455,-0.008597919,31.75353846,NA
Cexpl_6_34C,175.3349998,-0.009513433,34.13379245,NA
Cexpl_6_36C,165.0267676,-0.011446404,36.42359195,NA
Cexpl_6_38C,152.5962368,-0.014831474,38.00889809,NA
Cexpl_8_14C,249.9112724,-0.001701871,14.53738125,NA
Cexpl_8_18C,249.9127695,-0.002172356,18.34223718,NA
Cexpl_8_22C,230.5054498,-0.003200104,21.93940506,NA
Cexpl_8_26C,212.7528477,-0.005879343,25.924875,NA
Cexpl_8_28C,199.9267445,-0.005571281,28.00193452,NA
Cexpl_8_29C,191.2095321,-0.005670392,28.87639873,NA
Cexpl_8_30C,187.2508633,-0.006128011,29.78731098,NA
Cexpl_8_32C,180.2935823,-0.006320661,31.86622424,NA
Cexpl_8_34C,170.6137589,-0.006154006,33.93048734,NA
Cexpl_8_36C,159.1523262,-0.007667667,36.25171839,NA
Cexpl_8_38C,149.5975428,-0.008658694,38.06943312,NA
Cexpl_9_14C,249.2622736,-0.002620741,14.57585,NA
Cexpl_9_18C,254.1654707,-0.003141951,18.34279487,NA
Cexpl_9_22C,233.3816743,-0.004213053,21.96306329,NA
Cexpl_9_26C,216.2996799,-0.005791198,26.029675,NA
Cexpl_9_28C,202.2326228,-0.006181773,28.04652976,NA
Cexpl_9_29C,193.3388889,-0.009239186,28.9154557,NA
Cexpl_9_30C,189.3146775,-0.006889657,29.83279268,NA
Cexpl_9_32C,182.1931713,-0.008184017,31.89804142,NA
Cexpl_9_34C,173.3117076,-0.017614207,33.89037107,NA
Cexpl_9_36C,158.4994152,-0.015114225,36.24035632,NA
Cexpl_9_38C,149.1401382,-0.012319659,37.9839172,NA
CexplBk_1_14C,254.3046277,-0.000141643,14.53508333,NA
CexplBk_1_18C,258.5515777,-0.001209836,18.14871069,NA
CexplBk_1_22C,240.5701169,-0.001305861,21.95411392,NA
CexplBk_1_26C,220.0912171,-0.001632512,26.01094268,NA
CexplBk_1_28C,206.3468393,-0.002314597,28.05392814,NA
CexplBk_1_29C,197.99647,-0.003005468,28.90670253,NA
CexplBk_1_30C,193.3499437,-0.003360793,29.79578049,NA
CexplBk_1_32C,185.8494739,-0.003795666,31.88131953,NA
CexplBk_1_34C,176.1904321,-0.003500106,33.94739103,NA
CexplBk_1_36C,163.9684508,-0.0040605,36.37062428,NA
CexplBk_1_38C,156.4126122,-0.004926271,38.03957962,NA
CexplBk_7_14C,247.2788531,-0.00038139,14.47824691,NA
CexplBk_7_18C,247.8822154,-0.001502069,18.38307051,NA
CexplBk_7_22C,229.5202129,-0.001343073,22.05060127,NA
CexplBk_7_26C,211.0681806,-0.001819564,26.09944099,NA
CexplBk_7_28C,199.266806,-0.002278624,28.10020238,NA
CexplBk_7_29C,190.4728661,-0.002706247,28.99976582,NA
CexplBk_7_30C,185.7833474,-0.002970811,29.92122561,NA
CexplBk_7_32C,179.2619291,-0.003124693,31.98882249,NA
CexplBk_7_34C,169.1403072,-0.003350617,34.07847799,NA
CexplBk_7_36C,158.2093002,-0.002310553,36.45757471,NA
CexplBk_7_38C,149.6440865,-0.004536484,38.22304459,NA
Cfusc_1_14C,262.4688942,-0.00159246,13.88998718,NA
Cfusc_1_18C,258.1387263,-0.002150668,18.11651923,NA
Cfusc_1_22C,242.0682889,-0.003754077,22.15212778,NA
Cfusc_1_26C,222.9554899,-0.006806286,26.35567722,NA
Cfusc_1_28C,208.4675467,-0.00405751,28.1792625,NA
Cfusc_1_30C,192.9043642,-0.003995703,30.16614286,NA
Cfusc_1_32C,183.0546441,-0.003802764,31.98201087,NA
Cfusc_1_35C,163.007428,-0.00553018,34.68037931,NA
Cfusc_1_38C,139.1872459,-0.004651453,37.96925466,NA
Cfusc_1_42C,114.658934,-0.004292733,41.7912511,NA
Cfusc_10_14C,276.0427537,-0.001790272,13.92623871,NA
Cfusc_10_18C,272.0406773,-0.00212246,18.00653846,NA
Cfusc_10_22C,255.2827912,-0.00462362,22.17901111,NA
Cfusc_10_26C,236.9568684,-0.004935437,26.32799375,NA
Cfusc_10_28C,219.8770026,-0.00471501,28.16320886,NA
Cfusc_10_30C,203.7941734,-0.004691697,30.10893125,NA
Cfusc_10_32C,193.244385,-0.004622202,31.92528889,NA
Cfusc_10_35C,171.5708707,-0.006950824,34.66743719,NA
Cfusc_10_38C,146.9116162,-0.004279739,37.97553125,NA
Cfusc_10_42C,122.2752628,-0.002457544,41.68760793,NA
Cfusc_2_14C,265.7438621,-0.001733338,14.06530128,NA
Cfusc_2_18C,261.3056484,-0.002096202,18.10832692,NA
Cfusc_2_22C,245.802584,-0.003934551,22.19983978,NA
Cfusc_2_26C,227.684423,-0.004506417,26.41077848,NA
Cfusc_2_28C,211.4058153,-0.004221881,28.232275,NA
Cfusc_2_30C,195.7618857,-0.003992141,30.1733354,NA
Cfusc_2_32C,184.995449,-0.003749734,32.04568478,NA
Cfusc_2_35C,164.9921392,-0.005786195,34.7267734,NA
Cfusc_2_38C,140.8945637,-0.003716589,38.06984472,NA
Cfusc_2_42C,115.7687926,-0.002924972,41.88987281,NA
Cfusc_3_14C,259.7157202,-0.001103339,13.99574057,NA
Cfusc_3_18C,255.6333712,-0.001055034,18.131917,NA
Cfusc_3_22C,239.5899897,-0.00424097,22.12962983,NA
Cfusc_3_26C,222.9957001,-0.0046627,26.33496203,NA
Cfusc_3_28C,207.827136,-0.003975896,28.14732287,NA
Cfusc_3_30C,192.4909398,-0.003536508,30.10946875,NA
Cfusc_3_32C,181.7964514,-0.003841425,31.94430055,NA
Cfusc_3_35C,162.5022084,-0.005241335,34.66969307,NA
Cfusc_3_38C,138.6935426,-0.004007536,38.0053,NA
Cfusc_3_42C,113.9557555,-0.002427563,41.81796476,NA
Cfusc_4_14C,239.4551701,-0.001765805,13.91546795,NA
Cfusc_4_18C,234.0936874,-0.001777011,18.04464103,NA
Cfusc_4_22C,220.4047877,-0.002844691,22.16725414,NA
Cfusc_4_26C,203.2922144,-0.005262381,26.33411392,NA
Cfusc_4_28C,189.3573462,-0.00435885,28.1690566,NA
Cfusc_4_30C,175.4784756,-0.003941181,30.10423125,NA
Cfusc_4_32C,166.1903698,-0.003724471,31.97019126,NA
Cfusc_4_35C,147.9997979,-0.005534242,34.66983168,NA
Cfusc_4_38C,126.9285198,-0.003434356,38.01761875,NA
Cfusc_4_42C,104.3358751,-0.002189815,41.81201322,NA
Cfusc_5_14C,263.0418885,-0.001657363,13.80653548,NA
Cfusc_5_18C,258.2195283,-0.00253542,18.1148141,NA
Cfusc_5_22C,243.5827923,-0.003750974,22.24634807,NA
Cfusc_5_26C,224.9148627,-0.00510145,26.40460759,NA
Cfusc_5_28C,209.368529,-0.004307876,28.22860127,NA
Cfusc_5_30C,194.2490211,-0.004156464,30.17083125,NA
Cfusc_5_32C,183.6659805,-0.004274516,31.98530769,NA
Cfusc_5_35C,163.4037497,-0.005902132,34.73464179,NA
Cfusc_5_38C,139.7373697,-0.003756541,38.0518,NA
Cfusc_5_42C,116.7549397,-0.002576837,41.71089868,NA
Cfusc_6_14C,265.2370262,-0.002002263,13.94621795,NA
Cfusc_6_18C,260.3745811,-0.002532212,18.0729359,NA
Cfusc_6_22C,245.4511735,-0.003531465,22.21200552,NA
Cfusc_6_26C,227.3915385,-0.005207931,26.4226646,NA
Cfusc_6_28C,210.5047118,-0.005064862,28.25303797,NA
Cfusc_6_30C,194.5013676,-0.005166091,30.21829375,NA
Cfusc_6_32C,184.4269625,-0.004309235,32.0697033,NA
Cfusc_6_35C,164.1088233,-0.006156524,34.75650746,NA
Cfusc_6_38C,140.0084654,-0.005083736,38.0493125,NA
Cfusc_6_42C,114.8736454,-0.003012504,41.97873128,NA
Cfusc_9_14C,262.051281,-0.001821289,14.01793548,NA
Cfusc_9_18C,257.3287477,-0.00129239,18.18330588,NA
Cfusc_9_22C,242.5414037,-0.003668748,22.19698333,NA
Cfusc_9_26C,225.5030259,-0.005931241,26.36154658,NA
Cfusc_9_28C,209.7515188,-0.004601635,28.19342405,NA
Cfusc_9_30C,194.7900624,-0.004092825,30.1361875,NA
Cfusc_9_32C,184.6598645,-0.004610887,31.964,NA
Cfusc_9_35C,164.6712467,-0.005919323,34.680245,NA
Cfusc_9_38C,141.2961556,-0.004078182,37.98288125,NA
Cfusc_9_42C,116.4370578,-0.002780164,41.82078414,NA
CfuscBk_7_14C,254.0710167,-0.000704784,13.66839103,NA
CfuscBk_7_18C,246.3647396,-0.001285241,18.23402353,NA
CfuscBk_7_22C,230.4870287,-0.002027873,22.26055249,NA
CfuscBk_7_26C,213.740581,-0.002833049,26.45773514,NA
CfuscBk_7_28C,200.8030206,-0.003899824,28.34975581,NA
CfuscBk_7_30C,185.3707177,-0.003063036,30.28179775,NA
CfuscBk_7_32C,174.632188,-0.001640718,32.17264784,NA
CfuscBk_7_35C,157.5357815,-0.004827323,34.811385,NA
CfuscBk_7_38C,133.9923424,-0.003465999,38.094675,NA
CfuscBk_7_42C,109.4351895,-0.002594244,41.95978947,NA
CfuscBk_8_14C,257.1896811,-0.001651978,13.68263226,NA
CfuscBk_8_18C,252.2049761,-0.001040732,18.01441026,NA
CfuscBk_8_22C,238.2940065,-0.00185004,22.13282778,NA
CfuscBk_8_26C,220.3449875,-0.003131143,26.33707453,NA
CfuscBk_8_28C,204.4106178,-0.002343385,28.18284177,NA
CfuscBk_8_30C,189.4459914,-0.002193019,30.12435625,NA
CfuscBk_8_32C,179.6411944,-0.001997551,31.95159116,NA
CfuscBk_8_35C,161.0630051,-0.004058963,34.6683,NA
CfuscBk_8_38C,136.8368272,-0.003452799,37.90337267,NA
CfuscBk_8_42C,112.1666213,-0.002668278,41.82703524,NA
Cgood_1_14C,247.9047292,-0.006288471,13.76866092,NA
Cgood_1_18C,235.9602782,-0.011869922,18.63391765,NA
Cgood_1_22C,227.0691925,-0.015896163,23.21756395,NA
Cgood_1_26C,214.1653963,-0.0187367,26.00933951,NA
Cgood_1_28C,193.4653062,-0.019425271,28.03615,NA
Cgood_1_30C,176.9391329,-0.020998369,29.76216867,NA
Cgood_1_32C,157.0397885,-0.024431473,32.03847619,NA
Cgood_1_34C,150.3317742,-0.026039392,33.83118605,NA
Cgood_1_36C,122.5646825,-0.035007172,36.06924699,NA
Cgood_1_38C,121.7022558,-0.035140175,37.90091617,NA
Cgood_1_40C,103.8791719,-0.037626693,39.69647826,NA
Cgood_1_44C,72.41701928,-0.0296329,43.95337267,NA
Cgood_10_14C,265.8192208,-0.004700344,14.15563068,NA
Cgood_10_18C,250.4081024,-0.013566126,18.54424118,NA
Cgood_10_22C,237.3679559,-0.018266477,23.14561176,NA
Cgood_10_26C,217.8381279,-0.02146519,25.86441718,NA
Cgood_10_28C,198.8218168,-0.022693515,28.0147875,NA
Cgood_10_30C,188.5964827,-0.024707026,29.80422981,NA
Cgood_10_32C,166.0728761,-0.02286392,32.02302395,NA
Cgood_10_34C,162.0549834,-0.0162682,33.85908187,NA
Cgood_10_36C,148.4153374,-0.018210909,35.9618,NA
Cgood_10_38C,137.0117663,-0.019315201,37.81737952,NA
Cgood_10_40C,124.0680845,-0.016630556,39.710725,NA
Cgood_10_44C,97.89547743,-0.012657903,43.90219876,NA
Cgood_2_14C,251.5181441,-0.007574086,13.94306897,NA
Cgood_2_18C,239.584139,-0.009437527,18.59347647,NA
Cgood_2_22C,230.526419,-0.011959218,23.14218713,NA
Cgood_2_26C,205.1712779,-0.029934116,25.88429012,NA
Cgood_2_28C,185.5133662,-0.024220282,28.0744875,NA
Cgood_2_30C,182.2305804,-0.016600157,29.87066061,NA
Cgood_2_32C,163.468726,-0.014777601,32.10423214,NA
Cgood_2_34C,156.3843559,-0.013716111,33.89669767,NA
Cgood_2_36C,143.1152751,-0.012524886,36.04127673,NA
Cgood_2_38C,132.2850438,-0.013973729,37.97651497,NA
Cgood_2_40C,118.1342957,-0.016365573,39.77778882,NA
Cgood_2_44C,90.9239171,-0.014912688,43.97753125,NA
Cgood_5_14C,241.1087629,-0.017794092,13.94215517,NA
Cgood_5_18C,226.882692,-0.01818735,18.57135882,NA
Cgood_5_22C,221.661744,-0.030519709,23.08777778,NA
Cgood_5_26C,201.7971852,-0.028447216,25.85353086,NA
Cgood_5_28C,181.0826156,-0.032633673,28.05531875,NA
Cgood_5_30C,176.9582131,-0.038673234,29.86329268,NA
Cgood_5_32C,148.6150848,-0.030535348,32.08779762,NA
Cgood_5_34C,147.7649698,-0.025863208,33.91664912,NA
Cgood_5_36C,137.4108725,-0.029746252,36.028025,NA
Cgood_5_38C,128.8557576,-0.022096615,37.72919162,NA
Cgood_5_40C,116.3595468,-0.019978958,39.73293789,NA
Cgood_5_44C,91.17907516,-0.014069089,43.96329814,NA
Cgood_7_14C,240.8050364,-0.005100069,13.90023429,NA
Cgood_7_18C,225.4085078,-0.013481286,18.63170588,NA
Cgood_7_22C,214.9887999,-0.01118088,23.18812353,NA
Cgood_7_26C,199.3825174,-0.021026613,25.97241975,NA
Cgood_7_28C,179.1005372,-0.021852837,28.12481875,NA
Cgood_7_30C,169.5686579,-0.023542783,29.94128834,NA
Cgood_7_32C,149.8792789,-0.027433078,32.15723214,NA
Cgood_7_34C,144.1163467,-0.021751993,33.97582456,NA
Cgood_7_36C,132.8076264,-0.016599249,36.08701875,NA
Cgood_7_38C,126.4846534,-0.014516442,37.93501796,NA
Cgood_7_40C,112.2313568,-0.015857498,39.88588199,NA
Cgood_7_44C,88.50902672,-0.011633416,44.04842857,NA
Cgood_8_14C,246.5110809,-0.005936423,13.91146857,NA
Cgood_8_18C,226.6433087,-0.015607748,18.5209,NA
Cgood_8_22C,220.8967321,-0.015280898,23.05308824,NA
Cgood_8_26C,199.6291582,-0.029824722,25.84495376,NA
Cgood_8_28C,182.7435066,-0.031470997,27.982025,NA
Cgood_8_30C,171.7079313,-0.030051435,29.75198773,NA
Cgood_8_32C,146.9309372,-0.032529464,32.0527006,NA
Cgood_8_34C,126.2154999,-0.030401792,33.92055952,NA
Cgood_8_36C,132.48915,-0.025748295,35.9691,NA
Cgood_8_38C,123.790583,-0.023031887,37.86091018,NA
Cgood_8_40C,111.3413043,-0.025239257,39.70488199,NA
Cgood_8_44C,82.06838844,-0.019210639,43.95586335,NA
Cgood_9_14C,250.1364462,-0.002903402,14.02096045,NA
Cgood_9_18C,216.5538278,-0.021229139,18.37128235,NA
Cgood_9_22C,219.0124949,-0.028218666,23.09664706,NA
Cgood_9_26C,200.9583762,-0.035778447,25.87938037,NA
Cgood_9_28C,178.2170276,-0.038174704,28.019325,NA
Cgood_9_30C,174.4461073,-0.046924087,29.81827778,NA
Cgood_9_32C,147.5787159,-0.039157764,32.0591018,NA
Cgood_9_34C,148.8807686,-0.036616027,33.8562807,NA
Cgood_9_36C,132.6099993,-0.030822574,35.98680625,NA
Cgood_9_38C,126.3522278,-0.022443201,37.87854819,NA
Cgood_9_40C,118.3003723,-0.019755444,39.73183125,NA
Cgood_9_44C,93.6773952,-0.013625304,43.85936646,NA
CgoodBk_3_14C,252.6036079,-0.000725756,13.94871368,NA
CgoodBk_3_18C,241.2144759,-0.000630633,18.525,NA
CgoodBk_3_22C,228.7896685,-0.003144671,23.08379532,NA
CgoodBk_3_26C,216.1268519,-0.003128967,25.88750617,NA
CgoodBk_3_28C,200.2707871,-0.002292814,28.010275,NA
CgoodBk_3_30C,184.6950405,-0.0019894,29.81002424,NA
CgoodBk_3_32C,169.5760789,-0.001760844,32.03464286,NA
CgoodBk_3_34C,158.6559512,-0.001756429,33.85547093,NA
CgoodBk_3_36C,145.8611205,-0.00257243,36.013475,NA
CgoodBk_3_38C,134.1950054,-0.004373249,37.87382036,NA
CgoodBk_3_40C,122.944256,-0.004052705,39.67908075,NA
CgoodBk_3_44C,97.32525939,-0.002504158,43.917425,NA
CgoodBk_4_14C,232.2528323,-0.00060172,14.12662069,NA
CgoodBk_4_18C,221.8573422,-0.00112965,18.53835882,NA
CgoodBk_4_22C,210.401584,-0.002336816,23.0982924,NA
CgoodBk_4_26C,198.4771939,-0.00391831,25.9052963,NA
CgoodBk_4_28C,183.0493379,-0.002762102,28.01638125,NA
CgoodBk_4_30C,169.7882137,-0.002067154,29.78819512,NA
CgoodBk_4_32C,154.9717145,-0.002061192,32.03568452,NA
CgoodBk_4_34C,145.2364252,-0.001872378,33.85317544,NA
CgoodBk_4_36C,133.495423,-0.00232386,35.98898125,NA
CgoodBk_4_38C,122.7140567,-0.003870164,37.86989222,NA
CgoodBk_4_40C,112.1728397,-0.003281878,39.70760248,NA
CgoodBk_4_44C,89.08965527,-0.002615755,43.87104969,NA
CgoodBk_6_14C,257.7157182,-0.000400113,13.94306857,NA
CgoodBk_6_18C,246.255741,-0.000688629,18.60075882,NA
CgoodBk_6_22C,233.3064485,-0.002667815,23.18305882,NA
CgoodBk_6_26C,220.1846299,-0.002426218,26.00708025,NA
CgoodBk_6_28C,204.1668952,-0.002203785,28.15779375,NA
CgoodBk_6_30C,188.0707193,-0.002131797,29.94039264,NA
CgoodBk_6_32C,172.4158366,-0.001535968,32.14049405,NA
CgoodBk_6_34C,160.8946099,-0.002534802,33.94132164,NA
CgoodBk_6_36C,147.8543117,-0.002569017,36.1007875,NA
CgoodBk_6_38C,135.5711566,-0.004359207,38.04064072,NA
CgoodBk_6_40C,123.4156338,-0.002665704,39.91493789,NA
CgoodBk_6_44C,97.80694389,-0.002144313,44.0912236,NA
Ecomp_1_14C,258.6523161,-0.002347203,14.16124051,NA
Ecomp_1_18C,254.7759086,-0.003063243,17.90731737,NA
Ecomp_1_22C,244.6952255,-0.00483065,21.97646309,NA
Ecomp_1_26C,224.5665941,-0.00872972,26.37454404,NA
Ecomp_1_28C,211.1957256,-0.006681045,28.00572273,NA
Ecomp_1_30C,188.2150778,-0.00693481,30.03891875,NA
Ecomp_1_32C,178.5254527,-0.007178079,31.77731013,NA
Ecomp_1_34C,166.9596461,-0.00646361,33.84331613,NA
Ecomp_1_36C,153.1114833,-0.006856406,36.21670186,NA
Ecomp_1_38C,142.5611925,-0.007656674,38.16442241,NA
Ecomp_1_40C,128.5080336,-0.006610925,39.82586905,NA
Ecomp_10_14C,272.3225446,-0.001871124,14.10650955,NA
Ecomp_10_18C,269.0175252,-0.002616025,18.00853939,NA
Ecomp_10_22C,259.5131557,-0.004176332,21.96739041,NA
Ecomp_10_26C,237.7858274,-0.008042929,26.33455319,NA
Ecomp_10_28C,223.0228894,-0.005576331,27.93782326,NA
Ecomp_10_30C,199.2728443,-0.005566342,30.04056688,NA
Ecomp_10_32C,189.3136695,-0.006468326,31.74257692,NA
Ecomp_10_34C,176.730504,-0.005443848,33.82100645,NA
Ecomp_10_36C,161.6037577,-0.005738438,36.23627673,NA
Ecomp_10_38C,151.9851823,-0.006550703,38.19955217,NA
Ecomp_10_40C,137.1262242,-0.00556111,39.83839157,NA
Ecomp_2_14C,261.3956746,-0.002985147,14.15318354,NA
Ecomp_2_18C,257.587925,-0.004374664,17.97712575,NA
Ecomp_2_22C,247.6068936,-0.007459329,22.02926846,NA
Ecomp_2_26C,227.8536264,-0.010153092,26.32284896,NA
Ecomp_2_28C,213.1744175,-0.008594936,28.05969406,NA
Ecomp_2_30C,188.8864237,-0.00875635,30.09465625,NA
Ecomp_2_32C,179.9209356,-0.009650126,31.77889873,NA
Ecomp_2_34C,167.9152863,-0.008769687,33.87410968,NA
Ecomp_2_36C,153.3189786,-0.008330228,36.26475776,NA
Ecomp_2_38C,143.6484085,-0.009243007,38.21596983,NA
Ecomp_2_40C,130.6240825,-0.00736127,39.91754762,NA
Ecomp_3_14C,256.77873,-0.00143411,14.18817105,NA
Ecomp_3_18C,253.0535573,-0.002855106,17.86943976,NA
Ecomp_3_22C,242.7576309,-0.006170518,21.9786763,NA
Ecomp_3_26C,226.8973805,-0.009662808,26.35433333,NA
Ecomp_3_28C,210.2087388,-0.006251932,27.93027854,NA
Ecomp_3_30C,187.7566713,-0.006160057,30.0238625,NA
Ecomp_3_32C,178.4602481,-0.006964471,31.72773418,NA
Ecomp_3_34C,166.6072922,-0.005583379,33.82109032,NA
Ecomp_3_36C,152.8720542,-0.006355265,36.1864875,NA
Ecomp_3_38C,142.4923449,-0.00753984,38.17835345,NA
Ecomp_3_40C,127.9250274,-0.004764372,39.88931737,NA
Ecomp_4_14C,236.0136124,-0.001564564,14.03250633,NA
Ecomp_4_18C,231.2179652,-0.002814898,17.94387349,NA
Ecomp_4_22C,221.7689964,-0.005082625,21.94787162,NA
Ecomp_4_26C,201.3805131,-0.007300229,26.35399479,NA
Ecomp_4_28C,189.8285858,-0.005311898,27.92365138,NA
Ecomp_4_30C,171.0616394,-0.005097869,30.03218354,NA
Ecomp_4_32C,162.5098806,-0.005583192,31.79350633,NA
Ecomp_4_34C,152.0267537,-0.005051727,33.83462581,NA
Ecomp_4_36C,139.3813443,-0.00492694,36.22690625,NA
Ecomp_4_38C,130.6345446,-0.005928199,38.17995671,NA
Ecomp_4_40C,117.1010843,-0.004488336,39.90301198,NA
Ecomp_5_14C,259.5095056,-0.001865042,14.40813924,NA
Ecomp_5_18C,255.5470447,-0.002763324,18.05298795,NA
Ecomp_5_22C,246.4689764,-0.003950269,22.00097297,NA
Ecomp_5_26C,229.5945155,-0.008310723,26.39694764,NA
Ecomp_5_28C,212.1421632,-0.004587206,28.00208257,NA
Ecomp_5_30C,189.890865,-0.004808444,30.10505696,NA
Ecomp_5_32C,179.9300759,-0.005846698,31.84320253,NA
Ecomp_5_34C,167.9182206,-0.0048701,33.91508442,NA
Ecomp_5_36C,153.9102553,-0.005400791,36.33510625,NA
Ecomp_5_38C,143.6519891,-0.006609616,38.26731466,NA
Ecomp_5_40C,127.9355943,-0.005508162,39.94571856,NA
Ecomp_7_14C,250.8834536,-0.002930676,14.2470828,NA
Ecomp_7_18C,246.1814556,-0.002638856,18.07596364,NA
Ecomp_7_22C,236.6232314,-0.005556921,22.04397959,NA
Ecomp_7_26C,217.7634766,-0.008114673,26.47393684,NA
Ecomp_7_28C,203.0342259,-0.005928389,28.06348611,NA
Ecomp_7_30C,181.7965949,-0.004631871,30.14851266,NA
Ecomp_7_32C,172.0539346,-0.005635236,31.81467308,NA
Ecomp_7_34C,160.7402222,-0.004874772,33.92012338,NA
Ecomp_7_36C,147.3233456,-0.004683718,36.2767044,NA
Ecomp_7_38C,137.067264,-0.006547392,38.27901732,NA
Ecomp_7_40C,124.268066,-0.00540231,39.93152096,NA
Ecomp_8_14C,254.0568024,-0.003213916,13.95785987,NA
Ecomp_8_18C,249.3040043,-0.003293845,17.96234545,NA
Ecomp_8_22C,240.9058146,-0.005751646,21.93621769,NA
Ecomp_8_26C,220.3255066,-0.005187237,26.30275661,NA
Ecomp_8_28C,206.1196294,-0.004447169,27.93119907,NA
Ecomp_8_30C,184.9156577,-0.004733063,30.0330443,NA
Ecomp_8_32C,175.452552,-0.005792543,31.72601282,NA
Ecomp_8_34C,163.709262,-0.005040039,33.83070779,NA
Ecomp_8_36C,150.244496,-0.00522615,36.1428875,NA
Ecomp_8_38C,139.9240845,-0.006458744,38.12397403,NA
Ecomp_8_40C,125.5575171,-0.004914965,39.87211377,NA
EcompBk_6_14C,262.1498148,-0.000799541,13.99866456,NA
EcompBk_6_18C,258.6056854,-0.000969723,17.95521687,NA
EcompBk_6_22C,248.5992269,-0.003579985,21.98946622,NA
EcompBk_6_26C,232.5860873,-0.004286367,26.36648168,NA
EcompBk_6_28C,214.7909877,-0.002291715,28.03137327,NA
EcompBk_6_30C,192.9187655,-0.002269149,30.12990506,NA
EcompBk_6_32C,182.5430774,-0.003704995,31.83009615,NA
EcompBk_6_34C,170.3321244,-0.001969861,33.9077987,NA
EcompBk_6_36C,156.2288205,-0.002594773,36.311075,NA
EcompBk_6_38C,145.9417788,-0.004078531,38.22127586,NA
EcompBk_6_40C,130.8595934,-0.003428099,39.90447904,NA
EcompBk_9_14C,258.9451191,-0.000538268,13.89761783,NA
EcompBk_9_18C,255.568151,-0.000471329,17.93866061,NA
EcompBk_9_22C,246.2540344,-0.003433481,21.99369863,NA
EcompBk_9_26C,231.3521978,-0.003529292,26.38746032,NA
EcompBk_9_28C,214.0634247,-0.001844392,27.99743721,NA
EcompBk_9_30C,192.3260186,-0.002218509,30.05746497,NA
EcompBk_9_32C,182.3945142,-0.002910342,31.73155128,NA
EcompBk_9_34C,170.3981796,-0.002315094,33.84934194,NA
EcompBk_9_36C,156.1798572,-0.002194726,36.2685875,NA
EcompBk_9_38C,146.5158753,-0.004225311,38.24725541,NA
EcompBk_9_40C,132.5015434,-0.002627479,39.92228144,NA
Egala_10_14C,262.887205,-0.007378843,14.4201871,NA
Egala_10_18C,261.5135978,-0.009417758,17.93183851,NA
